home,away,home_score,away_score,date,line,score,cover
North Texas,Florida Atlantic,54.0,60.0,2019-02-28,7.5,-6.0,0
The Citadel,UNC Greensboro,96.0,100.0,2019-02-28,-6.5,-4.0,1
Chattanooga,Wofford,54.0,80.0,2019-02-28,-13.0,-26.0,0
VMI,Mercer,84.0,71.0,2019-02-28,-4.5,13.0,1
Samford,Furman,81.0,90.0,2019-02-28,-5.0,-9.0,0
Eastern Kentucky,Austin Peay,82.0,80.0,2019-02-28,-4.5,2.0,1
Morehead St.,Murray St.,52.0,71.0,2019-02-28,-9.0,-19.0,0
Purdue Fort Wayne,North Dakota,82.0,88.0,2019-02-28,9.5,-6.0,0
Oral Roberts,Nebraska Omaha,84.0,80.0,2019-02-28,-3.5,4.0,1
SIU Edwardsville,Tennessee Tech,76.0,68.0,2019-02-28,3.5,8.0,1
Tennessee Martin,Belmont,67.0,112.0,2019-02-28,-12.0,-45.0,0
Southeast Missouri St.,Tennessee St.,89.0,74.0,2019-02-28,1.0,15.0,1
Eastern Illinois,Jacksonville St.,84.0,89.0,2019-02-28,-8.0,-5.0,1
Northern Colorado,Weber St.,85.0,61.0,2019-02-28,4.5,24.0,1
Denver,Western Illinois,74.0,46.0,2019-02-28,2.0,28.0,1
Eastern Washington,Sacramento St.,56.0,59.0,2019-02-28,5.5,-3.0,0
South Dakota,North Dakota St.,75.0,65.0,2019-02-28,3.5,10.0,1
Idaho,Portland St.,65.0,67.0,2019-02-28,-7.5,-2.0,1
Sacred Heart,Robert Morris,87.0,63.0,2019-02-28,4.0,24.0,1
Mount St. Mary's,Fairleigh Dickinson,59.0,65.0,2019-02-28,-2.5,-6.0,0
UMKC,New Mexico St.,55.0,75.0,2019-02-28,-7.5,-20.0,0
Hampton,Winthrop,90.0,75.0,2019-02-28,0.0,15.0,1
LIU,Central Connecticut,84.0,55.0,2019-02-28,5.5,29.0,1
St. Francis NY,Bryant,74.0,66.0,2019-02-28,7.5,8.0,1
Wagner,St. Francis PA,72.0,83.0,2019-02-28,2.0,-11.0,0
Chicago St.,UT Rio Grande Valley,77.0,82.0,2019-02-28,-16.0,-5.0,1
Cal Baptist,Seattle,65.0,67.0,2019-02-28,2.5,-2.0,0
Brown,Columbia,77.0,80.0,2019-03-01,7.5,-3.0,0
Yale,Cornell,88.0,65.0,2019-03-01,12.0,23.0,1
Harvard,Penn,59.0,53.0,2019-03-01,4.5,6.0,1
Dartmouth,Princeton,76.0,77.0,2019-03-01,-1.0,-1.0,2
Dayton,Rhode Island,70.0,72.0,2019-03-01,8.5,-2.0,0
Rider,Iona,79.0,86.0,2019-03-01,5.0,-7.0,0
Canisius,Siena,68.0,62.0,2019-03-01,2.0,6.0,1
Fairfield,Marist,59.0,44.0,2019-03-01,2.0,15.0,1
Saint Peter's,Quinnipiac,60.0,77.0,2019-03-01,-2.0,-17.0,0
Manhattan,Monmouth,54.0,62.0,2019-03-01,1.5,-8.0,0
Bowling Green,Kent St.,77.0,72.0,2019-03-01,5.5,5.0,0
Miami OH,Buffalo,69.0,77.0,2019-03-01,-8.5,-8.0,1
Kennesaw St.,Stetson,83.0,82.0,2019-03-01,0.0,1.0,1
Jacksonville,Florida Gulf Coast,74.0,77.0,2019-03-01,1.0,-3.0,0
NJIT,Liberty,51.0,57.0,2019-03-01,-3.0,-6.0,0
North Alabama,Lipscomb,75.0,87.0,2019-03-01,-13.5,-12.0,1
Missouri St.,Drake,62.0,73.0,2019-03-02,2.5,-11.0,0
Indiana,Michigan St.,63.0,62.0,2019-03-02,-6.0,1.0,1
Wake Forest,Syracuse,54.0,79.0,2019-03-02,-7.5,-25.0,0
Oklahoma St.,Kansas,67.0,72.0,2019-03-02,-7.0,-5.0,1
Alabama,LSU,69.0,74.0,2019-03-02,-1.5,-5.0,0
Indiana St.,Northern Iowa,71.0,54.0,2019-03-02,1.5,17.0,1
Loyola Chicago,Bradley,81.0,68.0,2019-03-02,7.0,13.0,1
Southern Illinois,Illinois St.,72.0,63.0,2019-03-02,6.0,9.0,1
Florida St.,N.C. State,78.0,73.0,2019-03-02,7.0,5.0,0
Davidson,Fordham,77.0,52.0,2019-03-02,13.5,25.0,1
Georgia St.,Little Rock,83.0,70.0,2019-03-02,9.0,13.0,1
Green Bay,Northern Kentucky,82.0,86.0,2019-03-02,-3.0,-4.0,0
Arkansas,Mississippi,74.0,73.0,2019-03-02,1.0,1.0,2
Wisconsin,Penn St.,61.0,57.0,2019-03-02,7.5,4.0,0
Oklahoma,West Virginia,92.0,80.0,2019-03-02,11.0,12.0,1
Valparaiso,Evansville,63.0,65.0,2019-03-02,4.5,-2.0,0
Towson,Elon,66.0,86.0,2019-03-02,5.5,-20.0,0
Tennessee,Kentucky,71.0,52.0,2019-03-02,2.5,19.0,1
Duquesne,Massachusetts,80.0,73.0,2019-03-02,6.5,7.0,1
Texas,Iowa St.,86.0,69.0,2019-03-02,0.0,17.0,1
Virginia,Pittsburgh,73.0,49.0,2019-03-02,20.0,24.0,1
Purdue,Ohio St.,86.0,51.0,2019-03-02,11.0,35.0,1
Akron,Ohio,49.0,73.0,2019-03-02,10.0,-24.0,0
Villanova,Butler,75.0,54.0,2019-03-02,7.5,21.0,1
Troy,UT Arlington,66.0,79.0,2019-03-02,-3.5,-13.0,0
Louisiana Monroe,Coastal Carolina,91.0,97.0,2019-03-02,5.0,-6.0,0
Northern Illinois,Eastern Michigan,69.0,75.0,2019-03-02,3.0,-6.0,0
Saint Louis,George Mason,81.0,71.0,2019-03-02,5.5,10.0,1
Missouri,South Carolina,78.0,63.0,2019-03-02,3.0,15.0,1
Oregon,Arizona,73.0,47.0,2019-03-02,5.0,26.0,1
TCU,Texas Tech,66.0,81.0,2019-03-02,-3.0,-15.0,0
Clemson,North Carolina,79.0,81.0,2019-03-02,-4.0,-2.0,1
Delaware,Hofstra,70.0,92.0,2019-03-02,-7.0,-22.0,0
Auburn,Mississippi St.,80.0,75.0,2019-03-02,5.0,5.0,2
San Francisco,Loyola Marymount,69.0,74.0,2019-03-02,8.0,-5.0,0
Charleston,UNC Wilmington,70.0,61.0,2019-03-02,11.5,9.0,0
Richmond,VCU,66.0,69.0,2019-03-02,-7.5,-3.0,1
Detroit,Illinois Chicago,71.0,80.0,2019-03-02,0.0,-9.0,0
Oakland,IUPUI,74.0,63.0,2019-03-02,3.5,11.0,1
James Madison,William & Mary,66.0,70.0,2019-03-02,-1.5,-4.0,0
Western Michigan,Ball St.,58.0,60.0,2019-03-02,-5.0,-2.0,1
Houston,UCF,64.0,69.0,2019-03-02,7.5,-5.0,0
Duke,Miami FL,87.0,57.0,2019-03-02,16.0,30.0,1
George Washington,St. Bonaventure,58.0,64.0,2019-03-02,-6.0,-6.0,2
Drexel,Northeastern,66.0,90.0,2019-03-02,-6.0,-24.0,0
Central Michigan,Toledo,68.0,80.0,2019-03-02,-1.0,-12.0,0
Iowa,Rutgers,72.0,86.0,2019-03-02,8.5,-14.0,0
Georgia Southern,Arkansas St.,81.0,70.0,2019-03-02,14.0,11.0,0
Saint Joseph's,La Salle,72.0,62.0,2019-03-02,5.5,10.0,1
Texas A&M,Vanderbilt,64.0,57.0,2019-03-02,7.0,7.0,2
Wyoming,Air Force,72.0,80.0,2019-03-02,-1.5,-8.0,0
Colorado,Utah,71.0,63.0,2019-03-02,6.0,8.0,1
Brown,Cornell,75.0,51.0,2019-03-02,7.0,24.0,1
Youngstown St.,Cleveland St.,80.0,89.0,2019-03-02,5.5,-9.0,0
Georgetown,Seton Hall,77.0,71.0,2019-03-02,2.0,6.0,1
Harvard,Princeton,66.0,58.0,2019-03-02,7.0,8.0,1
California,Washington St.,76.0,69.0,2019-03-02,0.0,7.0,1
Dartmouth,Penn,51.0,65.0,2019-03-02,-2.0,-14.0,0
Yale,Columbia,75.0,83.0,2019-03-02,13.0,-8.0,0
Milwaukee,Wright St.,62.0,65.0,2019-03-02,-8.5,-3.0,1
Cincinnati,Memphis,71.0,69.0,2019-03-02,10.0,2.0,0
South Alabama,Texas St.,77.0,63.0,2019-03-02,-3.0,14.0,1
Kansas St.,Baylor,66.0,60.0,2019-03-02,5.5,6.0,1
Pepperdine,Pacific,72.0,73.0,2019-03-02,5.5,-1.0,0
UC Riverside,UC Irvine,47.0,68.0,2019-03-02,-10.0,-21.0,0
Utah St.,Nevada,81.0,76.0,2019-03-02,-1.5,5.0,1
Florida,Georgia,55.0,61.0,2019-03-02,11.5,-6.0,0
BYU,San Diego,87.0,73.0,2019-03-02,5.0,14.0,1
New Mexico,Colorado St.,77.0,65.0,2019-03-02,1.5,12.0,1
Portland,Santa Clara,62.0,78.0,2019-03-02,-4.5,-16.0,0
San Diego St.,San Jose St.,84.0,56.0,2019-03-02,20.5,28.0,1
Saint Mary's,Gonzaga,55.0,69.0,2019-03-02,-8.5,-14.0,0
UC Davis,Cal St. Fullerton,66.0,59.0,2019-03-02,1.0,7.0,1
Long Beach St.,Cal Poly,94.0,85.0,2019-03-02,9.5,9.0,0
UNLV,Boise St.,85.0,81.0,2019-03-02,2.0,4.0,1
Hawaii,Cal St. Northridge,73.0,84.0,2019-03-02,7.0,-11.0,0
VMI,The Citadel,81.0,78.0,2019-03-02,1.5,3.0,1
Chattanooga,Furman,50.0,71.0,2019-03-02,-10.0,-21.0,0
Samford,Wofford,64.0,85.0,2019-03-02,-9.0,-21.0,0
Denver,Nebraska Omaha,76.0,86.0,2019-03-02,-5.0,-10.0,0
East Tennessee St.,Western Carolina,81.0,74.0,2019-03-02,16.5,7.0,0
Montana St.,Northern Arizona,84.0,73.0,2019-03-02,8.5,11.0,1
Eastern Illinois,Tennessee Tech,57.0,63.0,2019-03-02,7.0,-6.0,0
Mercer,UNC Greensboro,47.0,74.0,2019-03-02,-2.5,-27.0,0
Tennessee Martin,Tennessee St.,91.0,86.0,2019-03-02,4.0,5.0,1
South Dakota,North Dakota,78.0,63.0,2019-03-02,5.5,15.0,1
Purdue Fort Wayne,North Dakota St.,66.0,69.0,2019-03-02,5.0,-3.0,0
Eastern Washington,Portland St.,68.0,66.0,2019-03-02,5.0,2.0,0
South Dakota St.,Western Illinois,86.0,66.0,2019-03-02,17.5,20.0,1
SIU Edwardsville,Jacksonville St.,72.0,97.0,2019-03-02,-10.0,-25.0,0
Eastern Kentucky,Morehead St.,77.0,78.0,2019-03-02,4.0,-1.0,0
Murray St.,Austin Peay,94.0,83.0,2019-03-02,9.0,11.0,1
Southeast Missouri St.,Belmont,66.0,84.0,2019-03-02,-14.5,-18.0,0
Northern Colorado,Idaho St.,71.0,62.0,2019-03-02,13.0,9.0,0
Montana,Southern Utah,70.0,54.0,2019-03-02,13.0,16.0,1
Idaho,Sacramento St.,94.0,90.0,2019-03-02,-7.5,4.0,1
Maine,Binghamton,60.0,83.0,2019-03-02,4.0,-23.0,0
Boston University,Navy,74.0,79.0,2019-03-02,7.0,-5.0,0
Bucknell,Army,62.0,61.0,2019-03-02,10.0,1.0,0
Lafayette,Colgate,70.0,76.0,2019-03-02,-6.5,-6.0,1
Holy Cross,American,66.0,86.0,2019-03-02,2.0,-20.0,0
Central Connecticut,Fairleigh Dickinson,58.0,70.0,2019-03-02,-2.0,-12.0,0
UMBC,New Hampshire,56.0,53.0,2019-03-02,15.0,3.0,0
Campbell,Radford,64.0,62.0,2019-03-02,-1.0,2.0,1
Gardner Webb,Longwood,66.0,47.0,2019-03-02,8.0,19.0,1
Chicago St.,New Mexico St.,58.0,92.0,2019-03-02,-24.0,-34.0,0
Sacred Heart,St. Francis PA,94.0,84.0,2019-03-02,3.5,10.0,1
Bethune Cookman,South Carolina St.,98.0,95.0,2019-03-02,8.5,3.0,0
USC Upstate,Hampton,71.0,92.0,2019-03-02,-7.5,-21.0,0
Delaware St.,Morgan St.,58.0,76.0,2019-03-02,-5.0,-18.0,0
St. Francis NY,Mount St. Mary's,71.0,73.0,2019-03-02,8.0,-2.0,0
Wagner,Robert Morris,60.0,69.0,2019-03-02,2.0,-9.0,0
Presbyterian,Charleston Southern,65.0,72.0,2019-03-02,3.0,-7.0,0
North Carolina A&T,Florida A&M,63.0,42.0,2019-03-02,4.0,21.0,1
UNC Asheville,High Point,74.0,79.0,2019-03-02,-8.0,-5.0,1
LIU,Bryant,81.0,65.0,2019-03-02,8.0,16.0,1
Nicholls St.,New Orleans,70.0,80.0,2019-03-02,-1.0,-10.0,0
Central Arkansas,Abilene Christian,55.0,67.0,2019-03-02,-5.0,-12.0,0
Southeastern Louisiana,Northwestern St.,69.0,55.0,2019-03-02,11.0,14.0,1
Hartford,Albany,82.0,80.0,2019-03-02,9.5,2.0,0
Lamar,Stephen F. Austin,81.0,79.0,2019-03-02,9.0,2.0,0
Mississippi Valley St.,Jackson St.,60.0,57.0,2019-03-02,-2.5,3.0,1
Alabama St.,Texas Southern,68.0,78.0,2019-03-02,-4.0,-10.0,0
None,Howard,76.0,81.0,2019-03-02,-1.5,-5.0,0
Norfolk St.,Coppin St.,72.0,38.0,2019-03-02,13.5,34.0,1
Southern,Alcorn St.,61.0,46.0,2019-03-02,5.0,15.0,1
Loyola MD,Lehigh,92.0,73.0,2019-03-02,-4.0,19.0,1
Alabama A&M,Prairie View A&M,65.0,72.0,2019-03-02,-7.0,-7.0,2
Vermont,Stony Brook,56.0,50.0,2019-03-02,9.0,6.0,0
UMKC,UT Rio Grande Valley,70.0,75.0,2019-03-02,-1.0,-5.0,0
Incarnate Word,Texas A&M Corpus Chris,72.0,74.0,2019-03-02,-5.0,-2.0,1
Houston Baptist,McNeese St.,86.0,65.0,2019-03-02,6.5,21.0,1
Arkansas Pine Bluff,Grambling St.,70.0,66.0,2019-03-02,0.0,4.0,1
Grand Canyon,Cal St. Bakersfield,73.0,69.0,2019-03-02,12.0,4.0,0
Cal Baptist,Utah Valley,63.0,64.0,2019-03-02,-4.0,-1.0,1
DePaul,St. John's,92.0,83.0,2019-03-03,-1.0,9.0,1
Connecticut,South Florida,60.0,58.0,2019-03-03,4.0,2.0,0
Lafayette,Appalachian St.,80.0,90.0,2019-03-03,7.0,-10.0,0
Louisville,Notre Dame,75.0,61.0,2019-03-03,9.0,14.0,1
SMU,Wichita St.,55.0,67.0,2019-03-03,3.0,-12.0,0
Temple,Tulane,80.0,69.0,2019-03-03,17.0,11.0,0
Marquette,Creighton,60.0,66.0,2019-03-03,7.5,-6.0,0
Maryland,Michigan,62.0,69.0,2019-03-03,-1.0,-7.0,0
Tulsa,East Carolina,91.0,78.0,2019-03-03,11.5,13.0,1
Stanford,Washington,61.0,62.0,2019-03-03,-1.5,-1.0,1
Georgia Tech,Boston College,81.0,78.0,2019-03-03,0.0,3.0,1
Illinois,Northwestern,81.0,76.0,2019-03-03,5.0,5.0,2
Oregon St.,Arizona St.,71.0,74.0,2019-03-03,3.0,-3.0,0
FIU,Louisiana Tech,83.0,76.0,2019-03-03,-1.0,7.0,1
Charlotte,UTEP,68.0,58.0,2019-03-03,3.0,10.0,1
Rice,Middle Tennessee,67.0,61.0,2019-03-03,1.5,6.0,1
Western Kentucky,Southern Miss,76.0,71.0,2019-03-03,5.0,5.0,2
North Texas,Marshall,82.0,85.0,2019-03-03,5.5,-3.0,0
UTSA,UAB,76.0,70.0,2019-03-03,2.0,6.0,1
Saint Peter's,Fairfield,62.0,52.0,2019-03-03,1.0,10.0,1
Niagara,Siena,65.0,72.0,2019-03-03,0.0,-7.0,0
Quinnipiac,Manhattan,58.0,62.0,2019-03-03,9.5,-4.0,0
Marist,Rider,64.0,75.0,2019-03-03,-1.5,-11.0,0
Syracuse,Virginia,53.0,79.0,2019-03-04,-7.0,-26.0,0
TCU,Kansas St.,52.0,64.0,2019-03-04,-1.0,-12.0,0
Texas Tech,Texas,70.0,51.0,2019-03-04,8.0,19.0,1
Montana,Northern Arizona,66.0,64.0,2019-03-04,15.0,2.0,0
Montana St.,Southern Utah,90.0,83.0,2019-03-04,6.0,7.0,1
Idaho St.,Weber St.,78.0,74.0,2019-03-04,-4.0,4.0,1
Maryland Eastern Shore,Morgan St.,78.0,73.0,2019-03-04,-6.0,5.0,1
Delaware St.,Norfolk St.,66.0,74.0,2019-03-04,-12.0,-8.0,1
Alabama A&M,Texas Southern,61.0,66.0,2019-03-04,-11.5,-5.0,1
Mississippi Valley St.,Grambling St.,75.0,77.0,2019-03-04,-6.0,-2.0,1
Arkansas Pine Bluff,Jackson St.,56.0,57.0,2019-03-04,4.5,-1.0,0
Alabama St.,Prairie View A&M,69.0,96.0,2019-03-04,-1.5,-27.0,0
Florida Gulf Coast,NJIT,78.0,83.0,2019-03-04,3.0,-5.0,0
North Florida,North Alabama,76.0,66.0,2019-03-04,0.0,10.0,1
Kennesaw St.,Jacksonville,71.0,58.0,2019-03-04,-1.0,13.0,1
Butler,Xavier,71.0,66.0,2019-03-05,4.0,5.0,1
Saint Joseph's,Rhode Island,85.0,86.0,2019-03-05,1.5,-1.0,0
Duke,Wake Forest,71.0,70.0,2019-03-05,26.5,1.0,0
Michigan St.,Nebraska,91.0,76.0,2019-03-05,14.0,15.0,1
Florida St.,Virginia Tech,73.0,64.0,2019-03-05,3.0,9.0,1
Miami OH,Kent St.,66.0,75.0,2019-03-05,4.0,-9.0,0
Ohio,Buffalo,79.0,82.0,2019-03-05,-12.0,-3.0,1
Toledo,Western Michigan,76.0,57.0,2019-03-05,15.5,19.0,1
Eastern Michigan,Ball St.,68.0,61.0,2019-03-05,1.5,7.0,1
Central Michigan,Northern Illinois,86.0,89.0,2019-03-05,4.5,-3.0,0
Akron,Bowling Green,91.0,67.0,2019-03-05,3.0,24.0,1
Texas A&M,South Carolina,54.0,71.0,2019-03-05,4.5,-17.0,0
George Mason,VCU,36.0,71.0,2019-03-05,-5.0,-35.0,0
Miami FL,Pittsburgh,76.0,63.0,2019-03-05,6.5,13.0,1
Minnesota,Purdue,73.0,69.0,2019-03-05,-5.0,4.0,1
Boston College,North Carolina,66.0,79.0,2019-03-05,-11.5,-13.0,0
Oklahoma,Kansas,81.0,68.0,2019-03-05,-1.0,13.0,1
Colorado St.,Utah St.,96.0,100.0,2019-03-05,-6.5,-4.0,1
Wichita St.,East Carolina,72.0,55.0,2019-03-05,14.0,17.0,1
Mississippi,Kentucky,76.0,80.0,2019-03-05,-5.0,-4.0,1
Tennessee,Mississippi St.,71.0,54.0,2019-03-05,8.0,17.0,1
Alabama,Auburn,60.0,66.0,2019-03-05,-2.5,-6.0,0
Air Force,Nevada,79.0,90.0,2019-03-05,-14.0,-11.0,1
Wright St.,IUPUI,71.0,56.0,2019-03-05,8.0,15.0,1
Green Bay,Illinois Chicago,82.0,77.0,2019-03-05,2.5,5.0,1
Binghamton,Albany,58.0,73.0,2019-03-05,-1.0,-15.0,0
Vermont,UMass Lowell,74.0,57.0,2019-03-05,13.5,17.0,1
Hartford,Stony Brook,63.0,68.0,2019-03-05,1.5,-5.0,0
New Hampshire,Maine,60.0,53.0,2019-03-05,1.0,7.0,1
Abilene Christian,Stephen F. Austin,72.0,58.0,2019-03-05,10.0,14.0,1
Lafayette,Holy Cross,74.0,79.0,2019-03-05,1.0,-5.0,0
Boston University,Loyola MD,71.0,63.0,2019-03-05,5.0,8.0,1
Presbyterian,UNC Asheville,106.0,59.0,2019-03-05,16.0,47.0,1
Charleston Southern,USC Upstate,71.0,52.0,2019-03-05,14.5,19.0,1
Hampton,Longwood,77.0,71.0,2019-03-05,10.0,6.0,0
Georgia,Missouri,39.0,64.0,2019-03-06,3.0,-25.0,0
Seton Hall,Marquette,73.0,64.0,2019-03-06,-2.0,9.0,1
Rutgers,Penn St.,65.0,66.0,2019-03-06,-1.5,-1.0,1
Florida,LSU,78.0,79.0,2019-03-06,0.0,-1.0,0
Fordham,George Washington,67.0,56.0,2019-03-06,4.0,11.0,1
Davidson,St. Bonaventure,64.0,46.0,2019-03-06,6.0,18.0,1
Dayton,La Salle,70.0,39.0,2019-03-06,12.0,31.0,1
Massachusetts,Richmond,87.0,79.0,2019-03-06,1.0,8.0,1
West Virginia,Iowa St.,90.0,75.0,2019-03-06,-8.0,15.0,1
Creighton,Providence,76.0,70.0,2019-03-06,6.0,6.0,2
Saint Louis,Duquesne,85.0,75.0,2019-03-06,7.5,10.0,1
Tulane,South Florida,70.0,75.0,2019-03-06,-7.5,-5.0,1
Vanderbilt,Arkansas,48.0,84.0,2019-03-06,-1.5,-36.0,0
DePaul,Georgetown,101.0,69.0,2019-03-06,1.5,32.0,1
Baylor,Oklahoma St.,64.0,67.0,2019-03-06,8.5,-3.0,0
Notre Dame,Clemson,62.0,64.0,2019-03-06,-3.0,-2.0,1
N.C. State,Georgia Tech,61.0,63.0,2019-03-06,10.5,-2.0,0
Northwestern,Ohio St.,68.0,50.0,2019-03-06,-1.5,18.0,1
Long Beach St.,UC Riverside,70.0,57.0,2019-03-06,8.5,13.0,1
San Diego St.,Fresno St.,74.0,76.0,2019-03-06,2.5,-2.0,0
Washington,Oregon St.,81.0,76.0,2019-03-06,6.0,5.0,0
San Jose St.,Wyoming,71.0,81.0,2019-03-06,-1.0,-10.0,0
Washington St.,Oregon,61.0,72.0,2019-03-06,-7.0,-11.0,0
New Mexico,Boise St.,73.0,72.0,2019-03-06,2.0,1.0,0
Charlotte,Rice,70.0,79.0,2019-03-06,2.0,-9.0,0
Marshall,FIU,94.0,78.0,2019-03-06,6.0,16.0,1
Florida Atlantic,Louisiana Tech,69.0,72.0,2019-03-06,1.5,-3.0,0
Old Dominion,Southern Miss,52.0,59.0,2019-03-06,6.5,-7.0,0
Western Kentucky,UTSA,76.0,81.0,2019-03-06,6.5,-5.0,0
UTEP,Middle Tennessee,53.0,69.0,2019-03-06,1.0,-16.0,0
Oakland,Youngstown St.,88.0,84.0,2019-03-06,8.0,4.0,0
Northern Kentucky,Detroit,99.0,88.0,2019-03-06,13.5,11.0,0
McNeese St.,Texas A&M Corpus Chris,50.0,59.0,2019-03-06,-1.0,-9.0,0
Sam Houston St.,Central Arkansas,87.0,91.0,2019-03-06,12.5,-4.0,0
Nicholls St.,Northwestern St.,83.0,60.0,2019-03-06,5.5,23.0,1
Southeastern Louisiana,New Orleans,81.0,67.0,2019-03-06,4.0,14.0,1
Houston Baptist,Incarnate Word,118.0,111.0,2019-03-06,12.5,7.0,0
Sacred Heart,LIU,62.0,71.0,2019-03-06,5.0,-9.0,0
Robert Morris,St. Francis NY,69.0,65.0,2019-03-06,4.0,4.0,2
Fairleigh Dickinson,Wagner,84.0,46.0,2019-03-06,6.5,38.0,1
St. Francis PA,Bryant,67.0,63.0,2019-03-06,9.5,4.0,0
Appalachian St.,Troy,72.0,64.0,2019-03-07,8.0,8.0,2
Connecticut,Temple,71.0,78.0,2019-03-07,1.5,-7.0,0
Wisconsin,Iowa,65.0,45.0,2019-03-07,7.0,20.0,1
Coastal Carolina,South Alabama,92.0,70.0,2019-03-07,7.0,22.0,1
UCF,Cincinnati,58.0,55.0,2019-03-07,3.0,3.0,2
Little Rock,Lafayette,72.0,77.0,2019-03-07,1.0,-5.0,0
Arkansas St.,Louisiana Monroe,73.0,72.0,2019-03-07,-3.0,1.0,1
Illinois,Indiana,74.0,92.0,2019-03-07,2.0,-18.0,0
Houston,SMU,90.0,79.0,2019-03-07,14.0,11.0,0
Colorado,UCLA,93.0,68.0,2019-03-07,6.0,25.0,1
Utah,USC,83.0,74.0,2019-03-07,3.0,9.0,1
UC Davis,Hawaii,69.0,76.0,2019-03-07,3.0,-7.0,0
Cal St. Northridge,UC Santa Barbara,74.0,76.0,2019-03-07,-2.0,-2.0,2
Cal Poly,UC Irvine,72.0,110.0,2019-03-07,-12.0,-38.0,0
Stanford,California,59.0,64.0,2019-03-07,11.5,-5.0,0
Southern Utah,Northern Colorado,53.0,70.0,2019-03-07,-4.5,-17.0,0
Weber St.,Idaho,93.0,59.0,2019-03-07,17.5,34.0,1
Idaho St.,Eastern Washington,62.0,91.0,2019-03-07,0.0,-29.0,0
Sacramento St.,Montana St.,70.0,67.0,2019-03-07,1.5,3.0,1
Portland St.,Montana,81.0,69.0,2019-03-07,-5.5,12.0,1
South Carolina St.,None,87.0,90.0,2019-03-07,4.0,-3.0,0
Morgan St.,Coppin St.,69.0,83.0,2019-03-07,7.5,-14.0,0
Maryland Eastern Shore,Delaware St.,70.0,64.0,2019-03-07,3.5,6.0,1
Bethune Cookman,Florida A&M,56.0,64.0,2019-03-07,6.5,-8.0,0
North Carolina A&T,North Carolina Central,74.0,52.0,2019-03-07,2.0,22.0,1
Norfolk St.,Howard,95.0,98.0,2019-03-07,7.0,-3.0,0
UT Rio Grande Valley,Cal Baptist,79.0,82.0,2019-03-07,5.5,-3.0,0
Texas Southern,Alcorn St.,99.0,72.0,2019-03-07,17.0,27.0,1
Grambling St.,Alabama St.,93.0,66.0,2019-03-07,7.0,27.0,1
Prairie View A&M,Southern,73.0,55.0,2019-03-07,12.5,18.0,1
Jackson St.,Alabama A&M,66.0,47.0,2019-03-07,8.0,19.0,1
Utah Valley,Grand Canyon,82.0,70.0,2019-03-07,2.0,12.0,1
Seattle,Cal St. Bakersfield,63.0,57.0,2019-03-07,4.0,6.0,1
Liberty,North Florida,71.0,63.0,2019-03-07,11.0,8.0,0
Lipscomb,NJIT,78.0,55.0,2019-03-07,12.5,23.0,1
Colgate,Boston University,81.0,69.0,2019-03-07,9.5,12.0,1
Bucknell,Holy Cross,77.0,65.0,2019-03-07,8.5,12.0,1
Lehigh,Army,75.0,70.0,2019-03-07,7.5,5.0,0
American,Navy,56.0,60.0,2019-03-07,8.5,-4.0,0
Campbell,Hampton,86.0,77.0,2019-03-07,3.5,9.0,1
Princeton,Brown,63.0,67.0,2019-03-08,4.0,-4.0,0
Maryland,Minnesota,69.0,60.0,2019-03-08,6.5,9.0,1
Ball St.,Northern Illinois,57.0,64.0,2019-03-08,5.0,-7.0,0
Kent St.,Akron,68.0,65.0,2019-03-08,2.5,3.0,1
Virginia Tech,Miami FL,84.0,70.0,2019-03-08,10.0,14.0,1
Buffalo,Bowling Green,84.0,73.0,2019-03-08,14.0,11.0,0
Western Michigan,Central Michigan,75.0,82.0,2019-03-08,-3.5,-7.0,0
Ohio,Miami OH,66.0,57.0,2019-03-08,1.5,9.0,1
Columbia,Dartmouth,70.0,66.0,2019-03-08,4.0,4.0,2
Toledo,Eastern Michigan,64.0,58.0,2019-03-08,9.0,6.0,0
Cornell,Harvard,72.0,59.0,2019-03-08,-6.0,13.0,1
Penn,Yale,77.0,66.0,2019-03-08,1.5,11.0,1
VCU,Saint Joseph's,75.0,63.0,2019-03-08,13.0,12.0,0
Campbell,Gardner Webb,74.0,79.0,2019-03-08,3.0,-5.0,0
Providence,Butler,83.0,70.0,2019-03-09,2.5,13.0,1
Wake Forest,Florida St.,57.0,65.0,2019-03-09,-11.0,-8.0,1
Pittsburgh,Notre Dame,56.0,53.0,2019-03-09,1.5,3.0,1
Xavier,St. John's,81.0,68.0,2019-03-09,3.0,13.0,1
Marquette,Georgetown,84.0,86.0,2019-03-09,10.0,-2.0,0
Seton Hall,Villanova,79.0,75.0,2019-03-09,-2.5,4.0,1
Creighton,DePaul,91.0,78.0,2019-03-09,7.5,13.0,1
Clemson,Syracuse,67.0,55.0,2019-03-09,5.0,12.0,1
Auburn,Tennessee,84.0,80.0,2019-03-09,0.0,4.0,1
Texas,TCU,56.0,69.0,2019-03-09,6.0,-13.0,0
South Carolina,Georgia,66.0,46.0,2019-03-09,6.0,20.0,1
St. Bonaventure,Saint Louis,66.0,57.0,2019-03-09,3.5,9.0,1
George Washington,George Mason,65.0,81.0,2019-03-09,-3.0,-16.0,0
Iowa St.,Texas Tech,73.0,80.0,2019-03-09,-1.0,-7.0,0
Mississippi St.,Texas A&M,92.0,81.0,2019-03-09,12.0,11.0,0
Kentucky,Florida,66.0,57.0,2019-03-09,9.5,9.0,0
