home,away,home_score,away_score,date,line,score,cover
RhodeIsland,VaCommonwealth,87.0,75.0,2019-01-31,1.0,12.0,1
WiscGreenBay,NorthernKentucky,62.0,71.0,2019-01-31,-3.0,-9.0,0
WiscMilwaukee,WrightState,61.0,65.0,2019-01-31,-7.0,-4.0,1
DetroitU,Oakland,64.0,77.0,2019-01-31,3.0,-13.0,0
SetonHall,Xavier,62.0,74.0,2019-02-01,9.5,-12.0,0
Villanova,Creighton,61.0,76.0,2019-02-01,5.5,-15.0,0
NotreDame,GeorgiaTech,80.0,72.0,2019-02-01,6.0,8.0,1
FloridaIntl,WesternKentucky,81.0,76.0,2019-02-01,-2.0,5.0,1
LSU,Mississippi,73.0,63.0,2019-02-01,12.0,10.0,0
OhioState,IndianaU,68.0,59.0,2019-02-01,7.5,9.0,1
BallState,Ohio,65.0,54.0,2019-02-01,8.5,11.0,1
Wisconsin,MichiganState,64.0,63.0,2019-02-01,-3.5,1.0,1
Georgia,TexasA&M,63.0,48.0,2019-02-01,6.5,15.0,1
MemphisU,Connecticut,70.0,63.0,2019-02-01,6.0,7.0,1
ChicagoSt,UMKC,51.0,69.0,2019-02-01,-15.0,-18.0,0
GeorgiaState,Troy,78.0,84.0,2019-02-01,14.5,-6.0,0
Texas,IowaState,72.0,68.0,2019-02-01,3.5,4.0,1
WestVirginia,KansasState,66.0,57.0,2019-02-01,12.0,9.0,0
NCState,Louisville,57.0,77.0,2019-02-01,-3.0,-20.0,0
MississippiSt,Tennessee,86.0,73.0,2019-02-01,6.5,13.0,1
EasternMichigan,Toledo,61.0,57.0,2019-02-01,-3.0,4.0,1
Chattanooga,WesternCarolina,61.0,64.0,2019-02-01,4.0,-3.0,0
Evansville,NorthernIowa,68.0,80.0,2019-02-01,-13.5,-12.0,1
Towson,CollCharleston,70.0,79.0,2019-02-01,2.5,-9.0,0
Delaware,Drexel,80.0,72.0,2019-02-01,5.0,8.0,1
WesternMichigan,CentralMichigan,78.0,85.0,2019-02-01,0.0,-7.0,0
Butler,Providence,61.0,65.0,2019-02-01,8.5,-4.0,0
Marquette,Depaul,76.0,72.0,2019-02-01,7.5,4.0,0
Rice,NorthTexas,84.0,75.0,2019-02-01,-8.0,9.0,1
MoreheadState,TennMartin,85.0,77.0,2019-02-01,4.0,8.0,1
SouthernMiss,CharlotteU,74.0,68.0,2019-02-01,-3.5,6.0,1
ClevelandState,IllinoisChicago,62.0,64.0,2019-02-01,-2.5,-2.0,1
ArkansasLR,AppalachianSt,93.0,86.0,2019-02-01,8.0,7.0,0
UTArlington,ULMonroe,68.0,54.0,2019-02-01,13.5,14.0,1
Oklahoma,OklahomaState,82.0,69.0,2019-02-01,6.0,13.0,1
SouthCarolina,Missouri,76.0,54.0,2019-02-01,6.0,22.0,1
SanFrancisco,Gonzaga,79.0,83.0,2019-02-01,-10.0,-4.0,1
St.Bonaventure,GeorgeMason,74.0,65.0,2019-02-01,6.0,9.0,1
JamesMadison,NCWilmington,83.0,66.0,2019-02-01,3.0,17.0,1
NorthernArizona,IdahoU,77.0,72.0,2019-02-01,12.0,5.0,0
SouthFlorida,CentralFlorida,64.0,48.0,2019-02-01,1.5,16.0,1
GeorgiaSouthern,SouthAlabama,69.0,79.0,2019-02-01,5.0,-10.0,0
EasternKentucky,SEMissouriSt,70.0,57.0,2019-02-01,7.0,13.0,1
California,OregonState,69.0,67.0,2019-02-01,-3.5,2.0,1
ETennesseeSt,NCGreensboro,82.0,65.0,2019-02-01,2.0,17.0,1
TexSanAntonio,MiddleTennSt,80.0,83.0,2019-02-01,9.0,-3.0,0
FlaAtlantic,Marshall,91.0,73.0,2019-02-01,1.0,18.0,1
ColoradoState,UNLV,95.0,77.0,2019-02-01,6.5,18.0,1
MissouriSt,IndianaState,68.0,78.0,2019-02-01,1.0,-10.0,0
NoIllinois,MiamiOhio,70.0,55.0,2019-02-01,5.5,15.0,1
Kansas,TexasTech,78.0,75.0,2019-02-01,9.0,3.0,0
VirginiaTech,FloridaState,63.0,74.0,2019-02-01,-3.5,-11.0,0
Baylor,TCU,68.0,52.0,2019-02-01,12.5,16.0,1
Elon,Northeastern,74.0,69.0,2019-02-01,-8.5,5.0,1
William&Mary,Hofstra,60.0,83.0,2019-02-01,2.0,-23.0,0
SeattleU,CaliforniaBaptist,65.0,72.0,2019-02-01,1.5,-7.0,0
AustinPeay,EasternIllinois,68.0,64.0,2019-02-01,9.5,4.0,0
Mercer,TheCitadel,76.0,71.0,2019-02-01,11.0,5.0,0
Dayton,Fordham,70.0,56.0,2019-02-01,25.0,14.0,0
Michigan,Rutgers,69.0,63.0,2019-02-01,0.0,6.0,1
ArkansasState,CoastalCarolina,77.0,83.0,2019-02-01,3.0,-6.0,0
JacksonvilleSt,Belmont,64.0,78.0,2019-02-01,-7.5,-14.0,0
FresnoState,NewMexico,82.0,77.0,2019-02-01,7.0,5.0,0
SanJoseState,Wyoming,66.0,71.0,2019-02-01,3.5,-5.0,0
LouisianaTech,OldDominion,76.0,73.0,2019-02-01,11.0,3.0,0
TexasState,ULLafayette,71.0,66.0,2019-02-01,10.0,5.0,0
LoyolaMarymount,Pepperdine,67.0,68.0,2019-02-01,-1.0,-1.0,2
NorthCarolina,BostonCollege,70.0,71.0,2019-02-01,12.0,-1.0,0
Richmond,GeoWashington,76.0,54.0,2019-02-01,11.0,22.0,1
Auburn,Kentucky,75.0,66.0,2019-02-01,3.0,9.0,1
Temple,EastCarolina,76.0,64.0,2019-02-01,11.0,12.0,1
Tulsa,WichitaState,54.0,51.0,2019-02-01,1.5,3.0,1
Cincinnati,HoustonU,64.0,62.0,2019-02-01,3.0,2.0,0
Drake,SoIllinois,72.0,79.0,2019-02-01,5.0,-7.0,0
Alabama,Arkansas,78.0,82.0,2019-02-01,3.0,-4.0,0
YoungstownState,IUPUI,91.0,76.0,2019-02-01,9.0,15.0,1
Princeton,Harvard,70.0,69.0,2019-02-01,-1.0,1.0,1
Pennsylvania,Dartmouth,54.0,46.0,2019-02-01,8.0,8.0,2
Brown,Columbia,72.0,66.0,2019-02-01,7.0,6.0,0
Stanford,Oregon,70.0,60.0,2019-02-01,-1.5,10.0,1
St.Josephs,SaintLouis,73.0,78.0,2019-02-01,-7.5,-5.0,1
Nebraska,PennState,64.0,76.0,2019-02-01,-8.5,-12.0,0
IPFW,NorthDakotaState,60.0,71.0,2019-02-01,-4.0,-11.0,0
Yale,Cornell,86.0,71.0,2019-02-01,18.5,15.0,0
LongBeachState,CalSantaBarb,62.0,87.0,2019-02-01,-3.0,-25.0,0
Wofford,Samford,80.0,56.0,2019-02-01,12.5,24.0,1
Valparaiso,IllinoisState,80.0,70.0,2019-02-01,7.0,10.0,1
Davidson,Massachusetts,85.0,50.0,2019-02-01,10.5,35.0,1
WesternIllinois,SouthDakotaState,61.0,71.0,2019-02-01,-11.5,-10.0,1
OralRoberts,DenverU,86.0,77.0,2019-02-01,15.0,9.0,0
LoyolaChicago,Bradley,62.0,51.0,2019-02-01,6.0,11.0,1
UTRioGrandeValley,CSBakersfield,70.0,59.0,2019-02-01,1.5,11.0,1
MurrayState,SIUEdwardsville,74.0,55.0,2019-02-01,18.0,19.0,1
WashingtonState,Arizona,49.0,66.0,2019-02-01,-9.0,-17.0,0
SMU,Tulane,82.0,67.0,2019-02-01,12.5,15.0,1
UCDavis,CalPolySLO,66.0,51.0,2019-02-01,8.5,15.0,1
Syracuse,Duke,88.0,97.0,2019-02-01,-6.0,-9.0,0
WakeForest,Clemson,56.0,44.0,2019-02-01,1.0,12.0,1
Vanderbilt,Florida,55.0,61.0,2019-02-01,-11.5,-6.0,1
TennesseeTech,TennesseeState,67.0,72.0,2019-02-01,-4.0,-5.0,0
Northwestern,Purdue,58.0,61.0,2019-02-01,-5.5,-3.0,1
No.Colorado,WeberState,70.0,52.0,2019-02-01,11.0,18.0,1
NewMexicoState,GrandCanyon,72.0,52.0,2019-02-01,11.0,20.0,1
UTEP,UAB,55.0,69.0,2019-02-01,5.5,-14.0,0
Montana,MontanaState,78.0,64.0,2019-02-01,6.0,14.0,1
SouthernUtah,IdahoState,80.0,75.0,2019-02-01,13.0,5.0,0
Pacific,SanDiego,66.0,58.0,2019-02-01,9.0,8.0,0
PortlandU,SantaClara,61.0,85.0,2019-02-01,-6.0,-24.0,0
CalIrvine,CSFullerton,91.0,61.0,2019-02-01,11.5,30.0,1
SanDiegoState,UtahState,80.0,68.0,2019-02-01,8.0,12.0,1
BoiseState,Nevada,73.0,64.0,2019-02-01,4.0,9.0,1
BYU,SaintMarysCA,81.0,79.0,2019-02-01,6.0,2.0,0
SacramentoState,E.Washington,54.0,59.0,2019-02-01,1.0,-5.0,0
USC,Colorado,57.0,78.0,2019-02-01,1.0,-21.0,0
WashingtonU,ArizonaState,83.0,87.0,2019-02-01,5.0,-4.0,0
Hawaii,CSNorthridge,80.0,75.0,2019-02-01,5.5,5.0,0
Maine,Hartford,49.0,55.0,2019-02-01,-2.5,-6.0,0
St.FrancisPA,Bryant,84.0,64.0,2019-02-01,3.0,20.0,1
RobertMorris,CentralConn,64.0,57.0,2019-02-01,17.0,7.0,0
Bucknell,BostonU,57.0,77.0,2019-02-01,-1.0,-20.0,0
DelawareState,CoppinState,77.0,68.0,2019-02-01,-6.0,9.0,1
Winthrop,NCAsheville,104.0,71.0,2019-02-01,14.0,33.0,1
Lafayette,American,82.0,70.0,2019-02-01,5.0,12.0,1
HolyCross,Colgate,64.0,73.0,2019-02-01,-12.0,-9.0,1
FairDickinson,MountStMarys,85.0,75.0,2019-02-01,0.0,10.0,1
St.FrancisNY,SacredHeart,76.0,83.0,2019-02-01,-3.0,-7.0,0
NCCentral,SoCarolinaSt,73.0,56.0,2019-02-01,6.0,17.0,1
Merrimack,LongIsland,70.0,59.0,2019-02-01,3.5,11.0,1
NorthwesternSt,CentralArkansas,71.0,79.0,2019-02-01,1.5,-8.0,0
FloridaA&M,BethuneCookman,73.0,67.0,2019-02-01,1.5,6.0,1
N.CarolinaA&T,NorfolkSt,74.0,68.0,2019-02-01,1.0,6.0,1
Radford,CharlestonSou,77.0,74.0,2019-02-01,10.5,3.0,0
Hampton,Presbyterian,87.0,81.0,2019-02-01,5.5,6.0,1
Howard,MorganState,83.0,89.0,2019-02-01,-6.0,-6.0,2
USCUpstate,Campbell,91.0,74.0,2019-02-01,1.0,17.0,1
McNeeseState,Lamar,91.0,96.0,2019-02-01,5.5,-5.0,0
GardnerWebb,Longwood,81.0,84.0,2019-02-01,8.0,-3.0,0
SELouisiana,NewOrleansU,73.0,84.0,2019-02-01,3.0,-11.0,0
LoyolaMaryland,Navy,79.0,73.0,2019-02-01,-1.5,6.0,1
NorthFlorida,KennesawSt,86.0,45.0,2019-02-01,20.5,41.0,1
Lipscomb,Stetson,53.0,55.0,2019-02-01,4.5,-2.0,0
MissValleySt,JacksonState,65.0,85.0,2019-02-01,-7.5,-20.0,0
UMassLowell,NewHampshire,77.0,75.0,2019-02-01,3.0,2.0,0
AlabamaState,PrairieViewA&M,52.0,49.0,2019-02-01,-7.5,3.0,1
Jacksonville,NorthAlabama,85.0,83.0,2019-02-01,4.0,2.0,0
Southern,AlcornState,93.0,82.0,2019-02-01,2.0,11.0,1
SamHoustonSt,StephenF.Austin,76.0,81.0,2019-02-01,-1.0,-5.0,0
AlbanyNY,Vermont,75.0,86.0,2019-02-01,-8.0,-11.0,0
Liberty,FlaGulfCoast,61.0,46.0,2019-02-01,18.0,15.0,0
AlabamaA&M,TexasSouthern,73.0,82.0,2019-02-01,-5.0,-9.0,0
Lehigh,Army,79.0,80.0,2019-02-01,1.5,-1.0,0
StonyBrook,MDBaltimoreCo,74.0,63.0,2019-02-01,13.0,11.0,0
HoustonBaptist,TexasA&MCorpus,82.0,77.0,2019-02-01,-5.5,5.0,1
AbileneChristian,IncarnateWord,72.0,58.0,2019-02-01,18.0,14.0,0
ArkPineBluff,Grambling,47.0,49.0,2019-02-01,-4.0,-2.0,1
Pittsburgh,MiamiFlorida,62.0,57.0,2019-02-02,7.0,5.0,0
Manhattan,Iona,72.0,49.0,2019-02-02,3.5,23.0,1
NebraskaOmaha,SouthDakota,80.0,81.0,2019-02-02,0.0,-1.0,0
Niagara,Quinnipiac,75.0,59.0,2019-02-02,-2.5,16.0,1
Monmouth,Rider,90.0,84.0,2019-02-02,1.5,6.0,1
St.Johns,Georgetown,72.0,73.0,2019-02-02,1.5,-1.0,0
Iowa,Illinois,72.0,65.0,2019-02-02,5.0,7.0,1
Duquesne,LaSalle,71.0,69.0,2019-02-02,8.5,2.0,0
Canisius,Marist,66.0,65.0,2019-02-02,7.5,1.0,0
WiscMilwaukee,NorthernKentucky,56.0,65.0,2019-02-02,-6.5,-9.0,0
WiscGreenBay,WrightState,92.0,89.0,2019-02-02,-5.0,3.0,1
UCLA,UtahU,73.0,57.0,2019-02-02,3.0,16.0,1
St.Peter's,Siena,85.0,80.0,2019-02-02,1.0,5.0,1
FloridaState,NorthCarolina,65.0,59.0,2019-02-03,9.5,6.0,0
NorthernArizona,E.Washington,66.0,77.0,2019-02-03,1.0,-11.0,0
KansasState,Baylor,67.0,73.0,2019-02-03,-7.0,-6.0,1
Kansas,Texas,69.0,58.0,2019-02-03,15.0,11.0,0
SacramentoState,IdahoU,53.0,67.0,2019-02-03,10.5,-14.0,0
Bucknell,Lafayette,62.0,65.0,2019-02-03,0.0,-3.0,0
NCCentral,NorfolkSt,69.0,63.0,2019-02-03,2.0,6.0,1
DelawareState,MDEasternShore,66.0,68.0,2019-02-03,4.5,-2.0,0
Howard,CoppinState,56.0,64.0,2019-02-03,-4.5,-8.0,0
N.CarolinaA&T,SoCarolinaSt,78.0,63.0,2019-02-03,7.5,15.0,1
AlabamaA&M,PrairieViewA&M,54.0,69.0,2019-02-03,-7.0,-15.0,0
AlabamaState,TexasSouthern,79.0,55.0,2019-02-03,-5.5,24.0,1
MissValleySt,Grambling,65.0,90.0,2019-02-03,-8.5,-25.0,0
ArkPineBluff,JacksonState,45.0,49.0,2019-02-03,-3.5,-4.0,0
Alabama,Tennessee,68.0,69.0,2019-02-04,6.0,-1.0,0
Toledo,NoIllinois,61.0,66.0,2019-02-04,6.0,-5.0,0
KentState,BallState,54.0,62.0,2019-02-04,4.0,-8.0,0
MiamiOhio,WesternMichigan,60.0,64.0,2019-02-04,5.0,-4.0,0
Arkansas,Auburn,76.0,79.0,2019-02-04,1.5,-3.0,0
Fairfield,Monmouth,55.0,53.0,2019-02-04,-1.0,2.0,1
EasternMichigan,Buffalo,66.0,62.0,2019-02-04,-4.0,4.0,1
CentralMichigan,BowlingGreen,92.0,82.0,2019-02-04,1.0,10.0,1
BostonCollege,Duke,55.0,63.0,2019-02-04,-15.0,-8.0,1
RhodeIsland,Massachusetts,73.0,67.0,2019-02-04,16.5,6.0,0
Maryland,Rutgers,56.0,51.0,2019-02-04,7.5,5.0,0
Michigan,OhioState,58.0,61.0,2019-02-04,3.0,-3.0,0
GeorgiaTech,VirginiaTech,76.0,57.0,2019-02-04,3.0,19.0,1
MichiganState,PennState,70.0,75.0,2019-02-04,8.0,-5.0,0
TexasTech,Oklahoma,69.0,61.0,2019-02-04,7.5,8.0,1
Depaul,Xavier,59.0,67.0,2019-02-04,1.5,-8.0,0
FresnoState,ColoradoState,70.0,80.0,2019-02-04,-2.5,-10.0,0
Kentucky,MississippiSt,80.0,72.0,2019-02-04,5.5,8.0,1
TexasA&M,Missouri,68.0,51.0,2019-02-04,0.0,17.0,1
Wyoming,BoiseState,62.0,67.0,2019-02-04,-10.0,-5.0,1
Nevada,AirForce,88.0,54.0,2019-02-04,10.5,34.0,1
IndianaState,LoyolaChicago,68.0,39.0,2019-02-05,-2.0,29.0,1
Butler,Villanova,79.0,76.0,2019-02-05,2.0,3.0,1
NotreDame,Pittsburgh,80.0,72.0,2019-02-05,6.0,8.0,1
WestVirginia,IowaState,76.0,61.0,2019-02-05,12.5,15.0,1
Providence,Creighton,73.0,56.0,2019-02-05,-1.0,17.0,1
Purdue,Iowa,104.0,68.0,2019-02-05,3.5,36.0,1
FloridaIntl,FlaAtlantic,69.0,50.0,2019-02-05,2.5,19.0,1
Virginia,Clemson,51.0,44.0,2019-02-05,8.0,7.0,0
SaintLouis,Duquesne,68.0,82.0,2019-02-05,5.0,-14.0,0
St.Bonaventure,GeoWashington,72.0,47.0,2019-02-05,9.5,25.0,1
Evansville,SoIllinois,60.0,64.0,2019-02-05,-4.0,-4.0,2
IPFW,WesternIllinois,75.0,69.0,2019-02-05,8.0,6.0,0
Chattanooga,ETennesseeSt,64.0,80.0,2019-02-05,-4.5,-16.0,0
Mississippi,SouthCarolina,84.0,70.0,2019-02-05,-1.0,14.0,1
Furman,Mercer,79.0,57.0,2019-02-05,12.0,22.0,1
NCGreensboro,TheCitadel,88.0,68.0,2019-02-05,20.0,20.0,2
Florida,Georgia,81.0,75.0,2019-02-05,9.5,6.0,0
VMI,Wofford,73.0,79.0,2019-02-05,-5.5,-6.0,0
Samford,WesternCarolina,70.0,78.0,2019-02-05,-5.5,-8.0,0
NebraskaOmaha,NorthDakotaState,78.0,86.0,2019-02-05,-3.0,-8.0,0
Valparaiso,NorthernIowa,51.0,63.0,2019-02-05,-4.5,-12.0,0
MissouriSt,IllinoisState,80.0,60.0,2019-02-05,6.0,20.0,1
OklahomaState,TCU,72.0,57.0,2019-02-05,3.0,15.0,1
MemphisU,Temple,79.0,65.0,2019-02-05,7.5,14.0,1
Georgetown,SetonHall,71.0,78.0,2019-02-05,-1.5,-7.0,0
MiamiFlorida,NCState,72.0,83.0,2019-02-05,-3.5,-11.0,0
Minnesota,Wisconsin,70.0,52.0,2019-02-05,3.5,18.0,1
Louisville,WakeForest,86.0,76.0,2019-02-05,16.0,10.0,0
Drake,Bradley,73.0,60.0,2019-02-05,0.0,13.0,1
Vanderbilt,LSU,99.0,90.0,2019-02-05,-12.5,9.0,1
UtahState,UNLV,69.0,54.0,2019-02-05,12.0,15.0,1
CalPolySLO,LongBeachState,92.0,75.0,2019-02-05,2.0,17.0,1
CSFullerton,CalRiverside,61.0,48.0,2019-02-05,-1.0,13.0,1
Vermont,Maine,77.0,52.0,2019-02-05,24.0,25.0,1
Army,BostonU,66.0,80.0,2019-02-05,-1.5,-14.0,0
MDBaltimoreCo,Hartford,70.0,59.0,2019-02-05,2.5,11.0,1
Navy,American,54.0,62.0,2019-02-05,2.0,-8.0,0
AlbanyNY,Binghamton,62.0,49.0,2019-02-05,11.5,13.0,1
Lehigh,Colgate,51.0,81.0,2019-02-05,-6.0,-30.0,0
StonyBrook,UMassLowell,77.0,70.0,2019-02-05,12.5,7.0,0
HolyCross,LoyolaMaryland,60.0,74.0,2019-02-05,-1.5,-14.0,0
StephenF.Austin,NichollsState,70.0,64.0,2019-02-05,0.0,6.0,1
NorthwesternSt,AbileneChristian,73.0,69.0,2019-02-05,0.0,4.0,1
SELouisiana,HoustonBaptist,76.0,79.0,2019-02-05,6.0,-3.0,0
TexasA&MCorpus,McNeeseState,69.0,62.0,2019-02-05,0.0,7.0,1
IncarnateWord,SamHoustonSt,72.0,71.0,2019-02-05,-13.5,1.0,1
Lamar,CentralArkansas,74.0,67.0,2019-02-05,5.5,7.0,1
IUPUI,WiscGreenBay,85.0,91.0,2019-02-06,-4.0,-6.0,0
NorthernKentucky,Oakland,73.0,70.0,2019-02-06,11.5,3.0,0
NCWilmington,Elon,56.0,62.0,2019-02-06,4.0,-6.0,0
CollCharleston,William&Mary,68.0,50.0,2019-02-06,6.5,18.0,1
WrightState,DetroitU,98.0,86.0,2019-02-06,14.0,12.0,0
CharlotteU,UTEP,68.0,64.0,2019-02-06,5.0,4.0,0
OldDominion,TexSanAntonio,81.0,85.0,2019-02-06,6.5,-4.0,0
Marshall,SouthernMiss,72.0,58.0,2019-02-06,10.0,14.0,1
Tulsa,Connecticut,56.0,72.0,2019-02-06,5.0,-16.0,0
CoastalCarolina,TexasState,63.0,100.0,2019-02-06,-2.0,-37.0,0
Delaware,Towson,84.0,78.0,2019-02-06,2.0,6.0,1
Drexel,JamesMadison,78.0,67.0,2019-02-06,6.0,11.0,1
EastCarolina,CentralFlorida,64.0,68.0,2019-02-06,-4.0,-4.0,2
WichitaState,Cincinnati,79.0,80.0,2019-02-06,3.0,-1.0,0
AppalachianSt,UTArlington,57.0,50.0,2019-02-06,0.0,7.0,1
MiddleTennSt,NorthTexas,70.0,75.0,2019-02-06,-8.5,-5.0,1
Belmont,MurrayState,71.0,64.0,2019-02-06,5.5,7.0,1
UMKC,UTRioGrandeValley,60.0,73.0,2019-02-06,5.0,-13.0,0
ULLafayette,GeorgiaState,80.0,78.0,2019-02-06,-5.0,2.0,1
ULMonroe,GeorgiaSouthern,65.0,67.0,2019-02-06,-6.5,-2.0,1
SIUEdwardsville,MoreheadState,49.0,58.0,2019-02-06,-1.0,-9.0,0
Colorado,California,71.0,65.0,2019-02-06,17.0,6.0,0
IllinoisChicago,WiscMilwaukee,57.0,74.0,2019-02-06,4.5,-17.0,0
NorthDakota,OralRoberts,74.0,68.0,2019-02-06,-3.0,6.0,1
UAB,Rice,72.0,86.0,2019-02-06,6.5,-14.0,0
ChicagoSt,NewMexicoState,49.0,71.0,2019-02-06,-24.5,-22.0,1
SEMissouriSt,JacksonvilleSt,76.0,72.0,2019-02-06,-3.0,4.0,1
EasternIllinois,EasternKentucky,84.0,91.0,2019-02-06,7.0,-7.0,0
TennMartin,TennesseeTech,74.0,62.0,2019-02-06,6.0,12.0,1
TennesseeState,AustinPeay,70.0,68.0,2019-02-06,-2.0,2.0,1
Arizona,USC,85.0,80.0,2019-02-06,10.0,5.0,0
IdahoState,NorthernArizona,87.0,88.0,2019-02-06,-2.0,-1.0,1
HoustonU,Tulane,75.0,62.0,2019-02-06,17.0,13.0,0
WeberState,SacramentoState,70.0,66.0,2019-02-06,3.0,4.0,1
WesternKentucky,LouisianaTech,65.0,54.0,2019-02-06,-1.5,11.0,1
MontanaState,IdahoU,72.0,50.0,2019-02-06,8.5,22.0,1
SouthernUtah,No.Colorado,60.0,68.0,2019-02-06,1.0,-8.0,0
Montana,E.Washington,92.0,82.0,2019-02-06,3.0,10.0,1
CalSantaBarb,Hawaii,76.0,66.0,2019-02-06,5.0,10.0,1
Pepperdine,SantaClara,91.0,77.0,2019-02-06,1.5,14.0,1
PortlandU,BYU,54.0,85.0,2019-02-06,-17.0,-31.0,0
UtahU,Stanford,64.0,56.0,2019-02-06,-1.5,8.0,1
CalIrvine,UCDavis,83.0,72.0,2019-02-06,10.5,11.0,1
CaliforniaBaptist,CSBakersfield,74.0,69.0,2019-02-06,7.5,5.0,0
SanFrancisco,Pacific,48.0,60.0,2019-02-06,8.0,-12.0,0
ArizonaState,UCLA,84.0,66.0,2019-02-06,7.5,18.0,1
Gonzaga,LoyolaMarymount,85.0,67.0,2019-02-06,26.0,18.0,0
SanDiego,SaintMarysCA,60.0,66.0,2019-02-06,-11.0,-6.0,1
NCAsheville,USCUpstate,84.0,71.0,2019-02-06,4.0,13.0,1
SacredHeart,St.FrancisPA,68.0,70.0,2019-02-06,3.5,-2.0,0
Jacksonville,Liberty,62.0,71.0,2019-02-06,-8.5,-9.0,0
Wagner,RobertMorris,62.0,67.0,2019-02-06,-2.5,-5.0,0
HighPoint,Hampton,88.0,85.0,2019-02-06,-2.0,3.0,1
LongIsland,MountStMarys,63.0,67.0,2019-02-06,4.0,-4.0,0
Bryant,St.FrancisNY,73.0,60.0,2019-02-06,7.0,13.0,1
Winthrop,Campbell,62.0,53.0,2019-02-06,15.5,9.0,0
Presbyterian,GardnerWebb,65.0,61.0,2019-02-06,-2.0,4.0,1
NorthAlabama,Lipscomb,71.0,73.0,2019-02-06,4.0,-2.0,0
FairDickinson,Merrimack,53.0,57.0,2019-02-06,-1.0,-4.0,0
Longwood,CharlestonSou,71.0,63.0,2019-02-06,1.0,8.0,1
NJIT,NorthFlorida,75.0,82.0,2019-02-06,-1.5,-7.0,0
FlaGulfCoast,Stetson,62.0,65.0,2019-02-06,2.0,-3.0,0
Yale,Harvard,77.0,78.0,2019-02-07,6.5,-1.0,0
Brown,Dartmouth,67.0,65.0,2019-02-07,4.5,2.0,0
Rider,Canisius,61.0,60.0,2019-02-07,8.0,1.0,0
Siena,Fairfield,65.0,49.0,2019-02-07,8.0,16.0,1
Manhattan,Niagara,77.0,59.0,2019-02-07,6.0,18.0,1
Marist,St.Peter's,72.0,61.0,2019-02-07,-3.5,11.0,1
VaCommonwealth,Davidson,73.0,62.0,2019-02-07,9.0,11.0,1
Quinnipiac,Iona,52.0,73.0,2019-02-07,6.5,-21.0,0
Illinois,Maryland,66.0,75.0,2019-02-07,2.0,-9.0,0
Troy,SouthAlabama,66.0,70.0,2019-02-07,-4.0,-4.0,2
NoIllinois,KentState,57.0,54.0,2019-02-07,-2.0,3.0,1
Buffalo,CentralMichigan,65.0,60.0,2019-02-07,5.5,5.0,0
GeoWashington,RhodeIsland,51.0,82.0,2019-02-08,-8.5,-31.0,0
Akron,EasternMichigan,59.0,58.0,2019-02-08,13.0,1.0,0
Temple,SMU,97.0,90.0,2019-02-08,0.0,7.0,1
Michigan,MichiganState,77.0,68.0,2019-02-08,-1.5,9.0,1
Georgetown,Depaul,76.0,72.0,2019-02-08,4.5,4.0,0
Auburn,LSU,91.0,90.0,2019-02-08,5.0,1.0,0
IUPUI,WiscMilwaukee,79.0,80.0,2019-02-08,-3.0,-1.0,1
VirginiaTech,BostonCollege,73.0,77.0,2019-02-08,7.5,-4.0,0
FloridaState,MiamiFlorida,99.0,81.0,2019-02-08,14.0,18.0,1
TCU,Kansas,46.0,60.0,2019-02-08,-10.0,-14.0,0
Tennessee,Kentucky,64.0,77.0,2019-02-08,-2.5,-13.0,0
SouthCarolina,TexasA&M,74.0,54.0,2019-02-08,8.0,20.0,1
TheCitadel,VMI,64.0,75.0,2019-02-08,0.0,-11.0,0
ChicagoSt,UTRioGrandeValley,64.0,75.0,2019-02-08,-14.5,-11.0,1
CoastalCarolina,UTArlington,89.0,75.0,2019-02-08,-2.5,14.0,1
Drexel,Towson,69.0,76.0,2019-02-08,0.0,-7.0,0
UAB,NorthTexas,64.0,71.0,2019-02-08,-4.0,-7.0,0
NorthDakotaState,OralRoberts,83.0,76.0,2019-02-08,5.5,7.0,1
Pittsburgh,GeorgiaTech,73.0,64.0,2019-02-08,2.0,9.0,1
Oklahoma,WestVirginia,69.0,59.0,2019-02-08,-3.0,10.0,1
IndianaU,Purdue,62.0,74.0,2019-02-08,1.0,-12.0,0
WesternCarolina,Furman,73.0,82.0,2019-02-08,-3.0,-9.0,0
Delaware,JamesMadison,80.0,78.0,2019-02-08,8.5,2.0,0
Fordham,Richmond,53.0,59.0,2019-02-08,-10.0,-6.0,1
Dayton,SaintLouis,71.0,65.0,2019-02-08,14.0,6.0,0
Mississippi,Florida,68.0,51.0,2019-02-08,-2.0,17.0,1
Villanova,SetonHall,64.0,70.0,2019-02-08,2.5,-6.0,0
ULMonroe,GeorgiaState,69.0,77.0,2019-02-08,-8.0,-8.0,2
NorthDakota,SouthDakota,68.0,82.0,2019-02-08,-2.0,-14.0,0
Duquesne,St.Bonaventure,80.0,83.0,2019-02-08,3.5,-3.0,0
ArkansasLR,ArkansasState,90.0,87.0,2019-02-08,10.0,3.0,0
Missouri,Arkansas,83.0,79.0,2019-02-08,-2.5,4.0,1
Ohio,MiamiOhio,77.0,46.0,2019-02-08,4.0,31.0,1
FlaAtlantic,FloridaIntl,59.0,66.0,2019-02-08,2.5,-7.0,0
UtahValley,SeattleU,85.0,87.0,2019-02-08,0.0,-2.0,0
Louisville,Virginia,80.0,73.0,2019-02-08,8.0,7.0,0
NorthernIowa,Drake,83.0,73.0,2019-02-08,9.5,10.0,1
